sample_id,scenario_type,target_parent_asin,candidate_count_turn_1,recommendation_count_turn_1,ask_attribute_turn_1,recommendations_turn_1,target_survives_turn_1,intent_epoch_turn_1,candidate_count_turn_2,recommendation_count_turn_2,ask_attribute_turn_2,recommendations_turn_2,target_survives_turn_2,intent_epoch_turn_2,candidate_count_turn_3,recommendation_count_turn_3,ask_attribute_turn_3,recommendations_turn_3,target_survives_turn_3,intent_epoch_turn_3,candidate_count_turn_4,recommendation_count_turn_4,ask_attribute_turn_4,recommendations_turn_4,target_survives_turn_4,intent_epoch_turn_4,candidate_count_turn_5,recommendation_count_turn_5,ask_attribute_turn_5,recommendations_turn_5,target_survives_turn_5,intent_epoch_turn_5,candidate_count_turn_6,recommendation_count_turn_6,ask_attribute_turn_6,recommendations_turn_6,target_survives_turn_6,intent_epoch_turn_6,candidate_count_turn_7,recommendation_count_turn_7,ask_attribute_turn_7,recommendations_turn_7,target_survives_turn_7,intent_epoch_turn_7,candidate_count_turn_8,recommendation_count_turn_8,ask_attribute_turn_8,recommendations_turn_8,target_survives_turn_8,intent_epoch_turn_8,candidate_count_turn_9,recommendation_count_turn_9,ask_attribute_turn_9,recommendations_turn_9,target_survives_turn_9,intent_epoch_turn_9,candidate_count_turn_10,recommendation_count_turn_10,ask_attribute_turn_10,recommendations_turn_10,target_survives_turn_10,intent_epoch_turn_10,hit,first_hit_turn,best_rank,actually_reached_turn_10,surviving_parent_asins_turn_10,exactly_10_survivors_turn_10,at_most_10_survivors_turn_10
public_0103,intent_override,B0BT8T2FQ3,21,10,material,B000TGPTOC;B07HYJZKW4;B00LUIB2V2;B0CKQ3CKZH;B00BXWQIAA;B00L10BT3A;B008VPRDM4;B07CGSLYVL;B00KDC6VVW;B0BXP6MG3X,True,0,9,9,,B0BXP6MG3X;B008U7KRBW;B07DQSWHWN;B0BT8T2FQ3;B00F0TO1S8;B09JVB9G5P;B00YBBN9B6;B07HC5LL2H;B07DJSPRYY,True,0,9,9,,B0BXP6MG3X;B008U7KRBW;B07DQSWHWN;B0BT8T2FQ3;B00F0TO1S8;B09JVB9G5P;B00YBBN9B6;B07HC5LL2H;B07DJSPRYY,True,0,34,10,other,B017HY3OH2;B017HY4YAI;B01LWYIHJE;B0036UZNBC;B0CKQ3CKZH;B0BXP6MG3X;B0038A1A0I;B07HYJZKW4;B00M798WWA;B0BSS36XCS,True,1,4,4,,B07HYJZKW4;B008U7KRBW;B00KDC6VVW;B0BT8T2FQ3,True,1,4,4,,B07HYJZKW4;B008U7KRBW;B00KDC6VVW;B0BT8T2FQ3,True,1,4,4,,B07HYJZKW4;B008U7KRBW;B00KDC6VVW;B0BT8T2FQ3,True,1,4,4,,B07HYJZKW4;B008U7KRBW;B00KDC6VVW;B0BT8T2FQ3,True,1,4,4,,B07HYJZKW4;B008U7KRBW;B00KDC6VVW;B0BT8T2FQ3,True,1,4,4,,B07HYJZKW4;B008U7KRBW;B00KDC6VVW;B0BT8T2FQ3,True,1,True,5,4,False,4,False,True
public_0104,boundary,B00QSAICLU,55,10,other,B09XWXVTJQ;B01MS40UOI;B00W288QAY;B00C1WV6J4;B00PR3SVBA;B09Q1NN2Q7;B0749183LY;B06W5GXN8N;B00FS70LL8;B097Q3NX2D,True,0,55,10,feature,B09XWXVTJQ;B01MS40UOI;B00W288QAY;B00C1WV6J4;B00PR3SVBA;B09Q1NN2Q7;B0749183LY;B06W5GXN8N;B00FS70LL8;B01GK6GCUO,True,0,1,1,,B00QSAICLU,True,0,1,1,,B00QSAICLU,True,0,1,1,,B00QSAICLU,True,0,1,1,,B00QSAICLU,True,0,1,1,,B00QSAICLU,True,0,1,1,,B00QSAICLU,True,0,1,1,,B00QSAICLU,True,0,1,1,,B00QSAICLU,True,0,True,3,1,False,1,False,True
public_0105,browsing,B07Q46M2J2,263,10,other,B07N85V7YS;B08F5KNLCB;B07BXVTF4R;B0BDDWSPYR;B015HJOOZU;B0BFS2LF46;B00RQZO5EE;B07THMZZGM;B00PXCNPAM;B07Y9CHWNR,True,0,2,2,,B07Q46M2J2;B086PW98YT,True,0,2,2,,B07Q46M2J2;B086PW98YT,True,0,2,2,,B07Q46M2J2;B086PW98YT,True,0,2,2,,B07Q46M2J2;B086PW98YT,True,0,2,2,,B07Q46M2J2;B086PW98YT,True,0,2,2,,B07Q46M2J2;B086PW98YT,True,0,2,2,,B07Q46M2J2;B086PW98YT,True,0,2,2,,B07Q46M2J2;B086PW98YT,True,0,2,2,,B07Q46M2J2;B086PW98YT,True,0,True,2,1,False,2,False,True
public_0106,buying,B0776SVXW9,30,10,other,B09DJ9H1WB;B09TQ1R2CB;B0B67T4QRV;B07QXJ6J3F;B09RF51RWC;B00UKXH1XG;B07C24QYMM;B00EFYU8PO;B09F9FZ6DY;B014X2BRPM,True,0,3,3,,B01HWNHYI8;B0776SVXW9;B08P99CVYR,True,0,3,3,,B01HWNHYI8;B0776SVXW9;B08P99CVYR,True,0,3,3,,B01HWNHYI8;B0776SVXW9;B08P99CVYR,True,0,3,3,,B01HWNHYI8;B0776SVXW9;B08P99CVYR,True,0,3,3,,B01HWNHYI8;B0776SVXW9;B08P99CVYR,True,0,3,3,,B01HWNHYI8;B0776SVXW9;B08P99CVYR,True,0,3,3,,B01HWNHYI8;B0776SVXW9;B08P99CVYR,True,0,3,3,,B01HWNHYI8;B0776SVXW9;B08P99CVYR,True,0,3,3,,B01HWNHYI8;B0776SVXW9;B08P99CVYR,True,0,True,2,2,False,3,False,True
public_0107,buying,B01KPFK9ZA,4,4,,B00R6RX700;B004QS8TFK;B073X8SH4Z;B01KPFK9ZA,True,0,4,4,,B00R6RX700;B004QS8TFK;B073X8SH4Z;B01KPFK9ZA,True,0,4,4,,B00R6RX700;B004QS8TFK;B073X8SH4Z;B01KPFK9ZA,True,0,4,4,,B00R6RX700;B004QS8TFK;B073X8SH4Z;B01KPFK9ZA,True,0,4,4,,B00R6RX700;B004QS8TFK;B073X8SH4Z;B01KPFK9ZA,True,0,4,4,,B00R6RX700;B004QS8TFK;B073X8SH4Z;B01KPFK9ZA,True,0,4,4,,B00R6RX700;B004QS8TFK;B073X8SH4Z;B01KPFK9ZA,True,0,4,4,,B00R6RX700;B004QS8TFK;B073X8SH4Z;B01KPFK9ZA,True,0,4,4,,B00R6RX700;B004QS8TFK;B073X8SH4Z;B01KPFK9ZA,True,0,4,4,,B00R6RX700;B004QS8TFK;B073X8SH4Z;B01KPFK9ZA,True,0,True,1,4,False,4,False,True
public_0108,buying,B01I21CI7G,3,3,,B00LXU7LVW;B01I21CI7G;B004HHNN9M,True,0,3,3,,B00LXU7LVW;B01I21CI7G;B004HHNN9M,True,0,3,3,,B00LXU7LVW;B01I21CI7G;B004HHNN9M,True,0,3,3,,B00LXU7LVW;B01I21CI7G;B004HHNN9M,True,0,3,3,,B00LXU7LVW;B01I21CI7G;B004HHNN9M,True,0,3,3,,B00LXU7LVW;B01I21CI7G;B004HHNN9M,True,0,3,3,,B00LXU7LVW;B01I21CI7G;B004HHNN9M,True,0,3,3,,B00LXU7LVW;B01I21CI7G;B004HHNN9M,True,0,3,3,,B00LXU7LVW;B01I21CI7G;B004HHNN9M,True,0,3,3,,B00LXU7LVW;B01I21CI7G;B004HHNN9M,True,0,True,1,2,False,3,False,True
public_0109,buying,B016OT9D3K,208,10,other,B01CDFPFTU;B0009GI3CM;B016OT9D3K;B07PZ8JR4C;B07L51LQKH;B07G8FW435;B09RVKH3BZ;B08MHTVRFF;B09B6TVMQC;B0009GCUIU,True,0,1,1,,B016OT9D3K,True,0,1,1,,B016OT9D3K,True,0,1,1,,B016OT9D3K,True,0,1,1,,B016OT9D3K,True,0,1,1,,B016OT9D3K,True,0,1,1,,B016OT9D3K,True,0,1,1,,B016OT9D3K,True,0,1,1,,B016OT9D3K,True,0,1,1,,B016OT9D3K,True,0,True,1,3,False,1,False,True
public_0110,browsing,B0C277G9FW,276,10,other,B00QGE5WCA;B0B7F884XV;B079NPS3D4;B00J3B1O52;B00IUBEFZC;B07D4NZ324;B00LTY074K;B074RLSFKX;B01ALRO2D2;B09J23YJ8N,True,0,1,1,,B0C277G9FW,True,0,1,1,,B0C277G9FW,True,0,1,1,,B0C277G9FW,True,0,1,1,,B0C277G9FW,True,0,1,1,,B0C277G9FW,True,0,1,1,,B0C277G9FW,True,0,1,1,,B0C277G9FW,True,0,1,1,,B0C277G9FW,True,0,1,1,,B0C277G9FW,True,0,True,2,1,False,1,False,True
public_0111,buying,B07H7BWMQF,106,10,other,B08LZQJCWZ;B0BDL17BCN;B09KV13F1F;B0B1H4NYQH;B00G2JIVFY;B075385L4K;B07ZB6MJ3G;B07XDBDJ6W;B09BD2Z2C2;B07BP7RHVH,True,0,1,1,,B07H7BWMQF,True,0,1,1,,B07H7BWMQF,True,0,1,1,,B07H7BWMQF,True,0,1,1,,B07H7BWMQF,True,0,1,1,,B07H7BWMQF,True,0,1,1,,B07H7BWMQF,True,0,1,1,,B07H7BWMQF,True,0,1,1,,B07H7BWMQF,True,0,1,1,,B07H7BWMQF,True,0,True,2,1,False,1,False,True
public_0112,boundary,B086ZNJY8K,342,10,other,B08C52FBYY;B07LHMF6FP;B0BGM1R72N;B00IOT39RA;B07N15QTKC;B0BZJG18G6;B074WDWSMT;B00IJNNYTE;B06WWKK9G8;B086ZNJY8K,True,0,342,10,feature,B08C52FBYY;B07LHMF6FP;B0BGM1R72N;B07N15QTKC;B00IOT39RA;B074WDWSMT;B0BZJG18G6;B00IJNNYTE;B0BQ5B2ZXF;B086ZNJY8K,True,0,1,1,,B086ZNJY8K,True,0,1,1,,B086ZNJY8K,True,0,1,1,,B086ZNJY8K,True,0,1,1,,B086ZNJY8K,True,0,1,1,,B086ZNJY8K,True,0,1,1,,B086ZNJY8K,True,0,1,1,,B086ZNJY8K,True,0,1,1,,B086ZNJY8K,True,0,True,1,10,False,1,False,True
public_0113,browsing,B08CTFPBN5,538,10,other,B0743PTXSY;B073XTGY2T;B07DH2BLJJ;B0B4W37CRS;B0C6BL4RNN;B00GS5AY84;B08X2X83DW;B07C1Q7P9L;B00VBG9XCS;B08N6VDT2H,True,0,1,1,,B08CTFPBN5,True,0,1,1,,B08CTFPBN5,True,0,1,1,,B08CTFPBN5,True,0,1,1,,B08CTFPBN5,True,0,1,1,,B08CTFPBN5,True,0,1,1,,B08CTFPBN5,True,0,1,1,,B08CTFPBN5,True,0,1,1,,B08CTFPBN5,True,0,1,1,,B08CTFPBN5,True,0,True,2,1,False,1,False,True
public_0114,buying,B07H34Z5V6,534,10,other,B0CB3WFW3L;B0BKR754VG;B09PC6YHPP;B0BV6L63T4;B06VSJ5QBR;B07H34Z5V6;B09RHPGHV3;B0C677SDSK;B07S2Y3THP;B076898QZJ,True,0,1,1,,B07H34Z5V6,True,0,1,1,,B07H34Z5V6,True,0,1,1,,B07H34Z5V6,True,0,1,1,,B07H34Z5V6,True,0,1,1,,B07H34Z5V6,True,0,1,1,,B07H34Z5V6,True,0,1,1,,B07H34Z5V6,True,0,1,1,,B07H34Z5V6,True,0,1,1,,B07H34Z5V6,True,0,True,1,6,False,1,False,True
public_0115,browsing,B08VWZBYPY,178,10,other,B07C4V7FWW;B085FML2HF;B09RW3T215;B01COS3TIU;B0963V1PYN;B07C7G175Z;B08J7GVYQP;B08X73Q126;B07V4TVM9Y;B07ZHJJ62N,True,0,10,10,,B00HJQH5GA;B08786GMGG;B08VWZBYPY;B093SQWKKH;B01N591VOO;B07RWB95CX;B08NXKWF2R;B07KLQFHBP;B07X7ND7T7;B09H6WGYLN,True,0,10,10,,B00HJQH5GA;B08786GMGG;B08VWZBYPY;B093SQWKKH;B01N591VOO;B07RWB95CX;B08NXKWF2R;B07KLQFHBP;B07X7ND7T7;B09H6WGYLN,True,0,10,10,,B00HJQH5GA;B08786GMGG;B08VWZBYPY;B093SQWKKH;B01N591VOO;B07RWB95CX;B08NXKWF2R;B07KLQFHBP;B07X7ND7T7;B09H6WGYLN,True,0,10,10,,B00HJQH5GA;B08786GMGG;B08VWZBYPY;B093SQWKKH;B01N591VOO;B07RWB95CX;B08NXKWF2R;B07KLQFHBP;B07X7ND7T7;B09H6WGYLN,True,0,10,10,,B00HJQH5GA;B08786GMGG;B08VWZBYPY;B093SQWKKH;B01N591VOO;B07RWB95CX;B08NXKWF2R;B07KLQFHBP;B07X7ND7T7;B09H6WGYLN,True,0,10,10,,B00HJQH5GA;B08786GMGG;B08VWZBYPY;B093SQWKKH;B01N591VOO;B07RWB95CX;B07KLQFHBP;B08NXKWF2R;B07X7ND7T7;B09H6WGYLN,True,0,10,10,,B00HJQH5GA;B08786GMGG;B08VWZBYPY;B093SQWKKH;B01N591VOO;B07RWB95CX;B07KLQFHBP;B08NXKWF2R;B07X7ND7T7;B09H6WGYLN,True,0,10,10,,B00HJQH5GA;B08786GMGG;B08VWZBYPY;B093SQWKKH;B01N591VOO;B07RWB95CX;B07KLQFHBP;B08NXKWF2R;B07X7ND7T7;B09H6WGYLN,True,0,10,10,,B00HJQH5GA;B08786GMGG;B08VWZBYPY;B093SQWKKH;B01N591VOO;B07RWB95CX;B07KLQFHBP;B08NXKWF2R;B07X7ND7T7;B09H6WGYLN,True,0,True,2,3,False,10,True,True
public_0116,buying,B07S2Y3THP,18,10,other,B07S2Y3THP;B07PFSX4S5;B082QL8WZ4;B08B7X2BWJ;B00J34X0WE;B005AEG4KG;B01CRJ2Q5S;B00ALYJUZQ;B00CXNDWOI;B00I41T1JS,True,0,1,1,,B07S2Y3THP,True,0,1,1,,B07S2Y3THP,True,0,1,1,,B07S2Y3THP,True,0,1,1,,B07S2Y3THP,True,0,1,1,,B07S2Y3THP,True,0,1,1,,B07S2Y3THP,True,0,1,1,,B07S2Y3THP,True,0,1,1,,B07S2Y3THP,True,0,1,1,,B07S2Y3THP,True,0,True,1,1,False,1,False,True
public_0117,buying,B07HJ18QRQ,5,5,,B07HJ18QRQ;B00VBG9XCS;B08QCJY5DV;B09K7LMRW1;B09FGJNXZL,True,0,5,5,,B07HJ18QRQ;B00VBG9XCS;B08QCJY5DV;B09K7LMRW1;B09FGJNXZL,True,0,5,5,,B07HJ18QRQ;B00VBG9XCS;B08QCJY5DV;B09K7LMRW1;B09FGJNXZL,True,0,5,5,,B07HJ18QRQ;B00VBG9XCS;B08QCJY5DV;B09K7LMRW1;B09FGJNXZL,True,0,5,5,,B07HJ18QRQ;B00VBG9XCS;B08QCJY5DV;B09K7LMRW1;B09FGJNXZL,True,0,5,5,,B07HJ18QRQ;B00VBG9XCS;B08QCJY5DV;B09K7LMRW1;B09FGJNXZL,True,0,5,5,,B00VBG9XCS;B07HJ18QRQ;B08QCJY5DV;B09K7LMRW1;B09FGJNXZL,True,0,5,5,,B00VBG9XCS;B07HJ18QRQ;B08QCJY5DV;B09K7LMRW1;B09FGJNXZL,True,0,5,5,,B00VBG9XCS;B07HJ18QRQ;B08QCJY5DV;B09K7LMRW1;B09FGJNXZL,True,0,5,5,,B00VBG9XCS;B07HJ18QRQ;B08QCJY5DV;B09K7LMRW1;B09FGJNXZL,True,0,True,1,1,False,5,False,True
public_0118,buying,B09M72C8PG,48,10,other,B07QR1MM48;B07RT97VZJ;B082YMXPND;B09M72C8PG;B09Q5T3D67;B09PDV687N;B099J4PJV8;B082R1852R;B0BFVFFHKS;B07C4SDKWK,True,0,1,1,,B09M72C8PG,True,0,1,1,,B09M72C8PG,True,0,1,1,,B09M72C8PG,True,0,1,1,,B09M72C8PG,True,0,1,1,,B09M72C8PG,True,0,1,1,,B09M72C8PG,True,0,1,1,,B09M72C8PG,True,0,1,1,,B09M72C8PG,True,0,1,1,,B09M72C8PG,True,0,True,1,4,False,1,False,True
public_0119,buying,B0BBLR3QB2,1,1,,B0BBLR3QB2,True,0,1,1,,B0BBLR3QB2,True,0,1,1,,B0BBLR3QB2,True,0,1,1,,B0BBLR3QB2,True,0,1,1,,B0BBLR3QB2,True,0,1,1,,B0BBLR3QB2,True,0,1,1,,B0BBLR3QB2,True,0,1,1,,B0BBLR3QB2,True,0,1,1,,B0BBLR3QB2,True,0,1,1,,B0BBLR3QB2,True,0,True,1,1,False,1,False,True
public_0120,browsing,B08GPGX2QG,349,10,feature,B07Y5XHTCL;B00M544JII;B00PY3U1OS;B00HLS5KZE;B0BF63GQT7;B00E96O2O6;B07QSTYBKH;B00KZF1T9G;B07SQFLSGJ;B01LZAILGR,True,0,9,9,,B0847PC89C;B06X914K1P;B08KQDB3QX;B06XJ5ZTN5;B08GPGX2QG;B09GKNS3DB;B00C0DEG78;B018XNRM7Y;B008UZO4KO,True,0,9,9,,B0847PC89C;B06X914K1P;B08KQDB3QX;B06XJ5ZTN5;B08GPGX2QG;B09GKNS3DB;B00C0DEG78;B018XNRM7Y;B008UZO4KO,True,0,9,9,,B0847PC89C;B06X914K1P;B08KQDB3QX;B06XJ5ZTN5;B08GPGX2QG;B09GKNS3DB;B00C0DEG78;B018XNRM7Y;B008UZO4KO,True,0,9,9,,B0847PC89C;B06X914K1P;B08KQDB3QX;B06XJ5ZTN5;B08GPGX2QG;B09GKNS3DB;B00C0DEG78;B018XNRM7Y;B008UZO4KO,True,0,9,9,,B0847PC89C;B06X914K1P;B08KQDB3QX;B06XJ5ZTN5;B08GPGX2QG;B09GKNS3DB;B00C0DEG78;B018XNRM7Y;B008UZO4KO,True,0,9,9,,B0847PC89C;B06X914K1P;B08KQDB3QX;B06XJ5ZTN5;B08GPGX2QG;B09GKNS3DB;B00C0DEG78;B018XNRM7Y;B008UZO4KO,True,0,9,9,,B0847PC89C;B06X914K1P;B08KQDB3QX;B06XJ5ZTN5;B08GPGX2QG;B09GKNS3DB;B00C0DEG78;B018XNRM7Y;B008UZO4KO,True,0,9,9,,B0847PC89C;B06X914K1P;B08KQDB3QX;B06XJ5ZTN5;B08GPGX2QG;B09GKNS3DB;B00C0DEG78;B018XNRM7Y;B008UZO4KO,True,0,9,9,,B0847PC89C;B06X914K1P;B08KQDB3QX;B06XJ5ZTN5;B08GPGX2QG;B09GKNS3DB;B00C0DEG78;B018XNRM7Y;B008UZO4KO,True,0,True,2,5,False,9,False,True
public_0121,browsing,B08HS712ZB,230,10,other,B082FHFS69;B06ZYQQVFK;B07DXQRHLN;B08ZKFD4GM;B0BPCC1KBT;B01CNE24VS;B01BGZ9SBY;B074Q3RDKR;B09D8N6Q4Z;B07F22ZZDG,True,0,9,9,,B08HS712ZB;B086X5F41G;B06XSLP2CV;B01CH3AZMU;B0032FP0IW;B08V1BDQNX;B08P14CYYC;B07D9H6DM9;B09T782383,True,0,9,9,,B08HS712ZB;B086X5F41G;B06XSLP2CV;B01CH3AZMU;B0032FP0IW;B08V1BDQNX;B08P14CYYC;B07D9H6DM9;B09T782383,True,0,9,9,,B08HS712ZB;B086X5F41G;B0032FP0IW;B06XSLP2CV;B01CH3AZMU;B08V1BDQNX;B08P14CYYC;B07D9H6DM9;B09T782383,True,0,9,9,,B08HS712ZB;B086X5F41G;B0032FP0IW;B06XSLP2CV;B01CH3AZMU;B08V1BDQNX;B08P14CYYC;B07D9H6DM9;B09T782383,True,0,9,9,,B08HS712ZB;B086X5F41G;B0032FP0IW;B06XSLP2CV;B01CH3AZMU;B08V1BDQNX;B08P14CYYC;B07D9H6DM9;B09T782383,True,0,9,9,,B08HS712ZB;B086X5F41G;B06XSLP2CV;B01CH3AZMU;B0032FP0IW;B08V1BDQNX;B08P14CYYC;B07D9H6DM9;B09T782383,True,0,9,9,,B08HS712ZB;B086X5F41G;B06XSLP2CV;B01CH3AZMU;B0032FP0IW;B08V1BDQNX;B08P14CYYC;B07D9H6DM9;B09T782383,True,0,9,9,,B08HS712ZB;B086X5F41G;B06XSLP2CV;B01CH3AZMU;B0032FP0IW;B08V1BDQNX;B08P14CYYC;B07D9H6DM9;B09T782383,True,0,9,9,,B08HS712ZB;B086X5F41G;B06XSLP2CV;B01CH3AZMU;B0032FP0IW;B08V1BDQNX;B08P14CYYC;B07D9H6DM9;B09T782383,True,0,True,2,1,False,9,False,True
public_0122,browsing,B074KJ49F2,263,10,other,B07N85V7YS;B08F5KNLCB;B07BXVTF4R;B0BDDWSPYR;B015HJOOZU;B0BFS2LF46;B00RQZO5EE;B07THMZZGM;B00PXCNPAM;B07Y9CHWNR,True,0,1,1,,B074KJ49F2,True,0,1,1,,B074KJ49F2,True,0,1,1,,B074KJ49F2,True,0,1,1,,B074KJ49F2,True,0,1,1,,B074KJ49F2,True,0,1,1,,B074KJ49F2,True,0,1,1,,B074KJ49F2,True,0,1,1,,B074KJ49F2,True,0,1,1,,B074KJ49F2,True,0,True,2,1,False,1,False,True
public_0123,intent_override,B07CZ84YFJ,4,4,,B096BNFQ31;B07YNHZDY2;B07CZ84YFJ;B07HF4BL1Z,True,0,4,4,,B096BNFQ31;B07YNHZDY2;B07CZ84YFJ;B07HF4BL1Z,True,0,17,10,other,B073DW3S4V;B079H8Z47H;B09C88GDY6;B00EQQQHTM;B08MXLQCQV;B0989PNY1Y;B08GY1WQ9J;B07583JR1F;B07CZ84YFJ;B089LH1Z8M,True,1,1,1,,B07CZ84YFJ,True,1,1,1,,B07CZ84YFJ,True,1,1,1,,B07CZ84YFJ,True,1,1,1,,B07CZ84YFJ,True,1,1,1,,B07CZ84YFJ,True,1,1,1,,B07CZ84YFJ,True,1,1,1,,B07CZ84YFJ,True,1,True,3,9,False,1,False,True
public_0124,buying,B07TN1845M,113,10,other,B09FR4WQMF;B0B3RSGP9J;B0C3MHQGKJ;B073RVRVRY;B08DLTRMZC;B0148K8YNC;B08Q3MS5WP;B079Q7VD3H;B0C3MGJTQ4;B0B92C8FFY,True,0,1,1,,B07TN1845M,True,0,1,1,,B07TN1845M,True,0,1,1,,B07TN1845M,True,0,1,1,,B07TN1845M,True,0,1,1,,B07TN1845M,True,0,1,1,,B07TN1845M,True,0,1,1,,B07TN1845M,True,0,1,1,,B07TN1845M,True,0,1,1,,B07TN1845M,True,0,True,2,1,False,1,False,True
public_0125,intent_override,B07VCYFB5D,3,3,,B07VCYFB5D;B07WZQ2WF9;B08HGL5MTV,True,0,3,3,,B07VCYFB5D;B07WZQ2WF9;B08HGL5MTV,True,0,3,3,,B07VCYFB5D;B07WZQ2WF9;B08HGL5MTV,True,0,9,9,,B07WZQ2WF9;B07VCYFB5D;B07CMFNBVX;B07WZQ3C6Y;B07G8R49M3;B001ATKZFA;B079ZRH7DK;B083LFWGH1;B09K8Z4MMS,True,1,9,9,,B07WZQ2WF9;B07VCYFB5D;B07CMFNBVX;B07WZQ3C6Y;B07G8R49M3;B001ATKZFA;B079ZRH7DK;B083LFWGH1;B09K8Z4MMS,True,1,9,9,,B07WZQ2WF9;B07VCYFB5D;B07CMFNBVX;B07WZQ3C6Y;B07G8R49M3;B001ATKZFA;B079ZRH7DK;B083LFWGH1;B09K8Z4MMS,True,1,9,9,,B07WZQ2WF9;B07VCYFB5D;B07CMFNBVX;B07WZQ3C6Y;B07G8R49M3;B001ATKZFA;B079ZRH7DK;B083LFWGH1;B09K8Z4MMS,True,1,9,9,,B07WZQ2WF9;B07VCYFB5D;B07CMFNBVX;B07WZQ3C6Y;B07G8R49M3;B001ATKZFA;B079ZRH7DK;B083LFWGH1;B09K8Z4MMS,True,1,9,9,,B07WZQ2WF9;B07VCYFB5D;B07CMFNBVX;B07WZQ3C6Y;B07G8R49M3;B001ATKZFA;B079ZRH7DK;B083LFWGH1;B09K8Z4MMS,True,1,9,9,,B07WZQ2WF9;B07VCYFB5D;B07CMFNBVX;B07WZQ3C6Y;B07G8R49M3;B001ATKZFA;B079ZRH7DK;B083LFWGH1;B09K8Z4MMS,True,1,True,4,2,False,9,False,True
public_0126,browsing,B09M84R91V,681,10,other,B08531LS4S;B09NBF122K;B085PQW3YC;B089N2V62P;B09DS4GVMP;B07HT7T2R2;B0C9QZMCG7;B09H2ZC1DJ;B09BC47GCL;B0BB6W7X3D,True,0,20,10,feature,B09VX7HZHW;B07TFF3C28;B09M84R91V;B09VS3CGMZ;B0B4RW6DF2;B07SD35K7G;B0B1CJXL7D;B097GQQMPX;B07L5JS7HZ;B07BRQSP88,True,0,5,5,,B09M84R91V;B0B4RW6DF2;B08L6BB77C;B087B4KKX7;B07TZPFQ9N,True,0,5,5,,B09M84R91V;B0B4RW6DF2;B08L6BB77C;B087B4KKX7;B07TZPFQ9N,True,0,5,5,,B09M84R91V;B0B4RW6DF2;B08L6BB77C;B087B4KKX7;B07TZPFQ9N,True,0,5,5,,B09M84R91V;B0B4RW6DF2;B08L6BB77C;B087B4KKX7;B07TZPFQ9N,True,0,5,5,,B09M84R91V;B0B4RW6DF2;B08L6BB77C;B087B4KKX7;B07TZPFQ9N,True,0,5,5,,B09M84R91V;B0B4RW6DF2;B08L6BB77C;B087B4KKX7;B07TZPFQ9N,True,0,5,5,,B09M84R91V;B0B4RW6DF2;B08L6BB77C;B087B4KKX7;B07TZPFQ9N,True,0,5,5,,B09M84R91V;B0B4RW6DF2;B08L6BB77C;B087B4KKX7;B07TZPFQ9N,True,0,True,2,3,False,5,False,True
public_0127,browsing,B0B8DX189T,113,10,other,B005HFXE9W;B016JWAR64;B07R5BPPM4;B00AI5QWU4;B07ZRG4PHZ;B01BE5WXKO;B07JMGL1S8;B07HR5LDKB;B018RM3PWW;B0774SNS4S,True,0,8,8,,B0B8DX189T;B07KS1RYPZ;B00400NSBE;B00LADQ5F0;B09H42R691;B002MUA85S;B07KXQX2YY;B003X0BUHG,True,0,8,8,,B0B8DX189T;B07KS1RYPZ;B00400NSBE;B00LADQ5F0;B09H42R691;B002MUA85S;B07KXQX2YY;B003X0BUHG,True,0,8,8,,B0B8DX189T;B07KS1RYPZ;B00400NSBE;B00LADQ5F0;B002MUA85S;B09H42R691;B07KXQX2YY;B003X0BUHG,True,0,8,8,,B0B8DX189T;B07KS1RYPZ;B00400NSBE;B00LADQ5F0;B002MUA85S;B09H42R691;B07KXQX2YY;B003X0BUHG,True,0,8,8,,B0B8DX189T;B07KS1RYPZ;B00400NSBE;B00LADQ5F0;B002MUA85S;B09H42R691;B07KXQX2YY;B003X0BUHG,True,0,8,8,,B0B8DX189T;B07KS1RYPZ;B00400NSBE;B00LADQ5F0;B09H42R691;B002MUA85S;B07KXQX2YY;B003X0BUHG,True,0,8,8,,B0B8DX189T;B07KS1RYPZ;B00400NSBE;B00LADQ5F0;B09H42R691;B002MUA85S;B07KXQX2YY;B003X0BUHG,True,0,8,8,,B0B8DX189T;B07KS1RYPZ;B00400NSBE;B00LADQ5F0;B09H42R691;B002MUA85S;B07KXQX2YY;B003X0BUHG,True,0,8,8,,B0B8DX189T;B07KS1RYPZ;B00400NSBE;B00LADQ5F0;B09H42R691;B002MUA85S;B07KXQX2YY;B003X0BUHG,True,0,True,2,1,False,8,False,True
public_0128,browsing,B0BNP1RZ2W,200,10,other,B002RVTGEG;B00NC6R19C;B0085RY236;B00MAJMKB6;B07BMPNF8Z;B00EW43PN4;B006IUBTJM;B0083J7X2S;B003CO5A24;B009ZHE1KY,True,0,1,1,,B0BNP1RZ2W,True,0,1,1,,B0BNP1RZ2W,True,0,1,1,,B0BNP1RZ2W,True,0,1,1,,B0BNP1RZ2W,True,0,1,1,,B0BNP1RZ2W,True,0,1,1,,B0BNP1RZ2W,True,0,1,1,,B0BNP1RZ2W,True,0,1,1,,B0BNP1RZ2W,True,0,1,1,,B0BNP1RZ2W,True,0,True,2,1,False,1,False,True
